Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
205	SVLH	we got there on Christmas Eve he was he 's always he 's mostly asleep is n't he ? he	was sat	in the lounge on the sofa asleep have I told you that --ANONnameF 's doing a year abroad next year	we_PPIS2 got_VVD there_RL on_II Christmas_NNT1 Eve_NNT1 he_PPHS1 was_VBDZ he_PPHS1 's_VBZ always_RR he_PPHS1 's_VBZ mostly_RR asleep_JJ is_VBZ n't_XX he_PPHS1 ?_YQUE he_PPHS1	was_VBDZ sat_VVN	in_II the_AT lounge_NN1 on_II the_AT sofa_NN1 asleep_JJ have_VH0 I_PPIS1 told_VVN you_PPY that_CST --ANONnameF_NP1 's_VBZ doing_VDG a_AT1 year_NNT1 abroad_RL next_MD year_NNT1	Talking during a car journey	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0548 S0549 S0551	3	2016-01-02	0:21:12	in the car driving from High Lane, Stockport to Macclesfield, Cheshire.	2016 Q1	2016	Close family, partners, very close friends	Getting new furniture, the tip, ANON's friend and her family, other people washing your clothes, our extended family, unwanted presents, grandparents, new building, swearing, the beaver scout Christmas party, a boy from Primary School, network scouts, ANON's friend ANON, ANON's ill partner, dementia, ANON’s friend.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=204	10044369	10044370
206	SVR6	he was like oh yeah I 'm in a seven star hotel in Bahrain fly over er yeah cos I	'm sat	on five hundred quid for the ref- er the return flight but cheers just rub it in is it is	he_PPHS1 was_VBDZ like_RR oh_UH yeah_UH I_PPIS1 'm_VBM in_II a_AT1 seven_MC star_NN1 hotel_NN1 in_II Bahrain_NP1 fly_VV0 over_RP er_UH yeah_UH cos_CS I_PPIS1	'm_VBM sat_VVN	on_II five_MC hundred_NNO quid_NN for_IF the_AT ref-_FU er_UH the_AT return_NN1 flight_NN1 but_CCB cheers_UH just_RR rub_VV0 it_PPH1 in_RP is_VBZ it_PPH1 is_VBZ	Friends chatting 	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084 S0135	3	2012-04-05	1:54:24	ANON’s house, Cambridge	2012 Q2	2012	Friends, wider family circle	Friendships, work	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=205	10118009	10118010
207	SVX4	the crossword you see and I have the Ipad there and then I get a very weak message if I	'm sitting	--UNCLEARWORD settee near the front door and er then it will take me halfway through getting an anagram --UNCLEARWORD and	the_AT crossword_NN1 you_PPY see_VV0 and_CC I_PPIS1 have_VH0 the_AT Ipad_NN1 there_RL and_CC then_RT I_PPIS1 get_VV0 a_AT1 very_RG weak_JJ message_NN1 if_CS I_PPIS1	'm_VBM sitting_VVG	--UNCLEARWORD_FU settee_NN1 near_II the_AT front_JJ door_NN1 and_CC er_UH then_RT it_PPH1 will_VM take_VVI me_PPIO1 halfway_RR through_II getting_VVG an_AT1 anagram_NN1 --UNCLEARWORD_FU and_CC	no info	Discussing	Revised	Texts not in Sample release	S0012 S0013 S0294 S0295	4	2014-10-29	1:04:30	Speakers' home	2014 Q4	2014	Friends, wider family circle	tea	T13	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=206	10195870	10195871
208	SWPV	in the end ? a tabby eventually the striped cat went and laid back down oh and the black cat	was sitting	up all the time oh mm they did n't get it in ? no he could he could have laid	in_II the_AT end_NN1 ?_YQUE a_AT1 tabby_NN1 eventually_RR the_AT striped_JJ cat_NN1 went_VVD and_CC laid_VVD back_RP down_RP oh_UH and_CC the_AT black_JJ cat_NN1	was_VBDZ sitting_VVG	up_RP all_DB the_AT time_NNT1 oh_UH mm_UH they_PPHS2 did_VDD n't_XX get_VVI it_PPH1 in_RP ?_YQUE no_UH he_PPHS1 could_VM he_PPHS1 could_VM have_VHI laid_VVN	Grandparents visit	Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	2015-06-06	1:46:33	Sitting Room, Malton	2015 Q2	2015	Close family, partners, very close friends	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=207	10416619	10416620
209	SWPV	though could n't he ? he could have laid down but it was still feeling nervous I think so he	was sitting	up like cats normally sit up mm mm mm that striped cat is very relaxed all the way round but	though_RR could_VM n't_XX he_PPHS1 ?_YQUE he_PPHS1 could_VM have_VHI laid_VVN down_RP but_CCB it_PPH1 was_VBDZ still_RR feeling_VVG nervous_JJ I_PPIS1 think_VV0 so_RR he_PPHS1	was_VBDZ sitting_VVG	up_RP like_II cats_NN2 normally_RR sit_VV0 up_RP mm_UH mm_UH mm_UH that_DD1 striped_JJ cat_NN1 is_VBZ very_RG relaxed_JJ all_DB the_AT way_NN1 round_RP but_CCB	Grandparents visit	Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	2015-06-06	1:46:33	Sitting Room, Malton	2015 Q2	2015	Close family, partners, very close friends	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=208	10416662	10416663
210	SWPV	to me oh god and then he got sat on the window ledge looking out yes he did yeah he	was sat	up like you say looking out mm yeah mm and does n't he come now ? no he has n't	to_II me_PPIO1 oh_UH god_NN1 and_CC then_RT he_PPHS1 got_VVD sat_VVN on_II the_AT window_NN1 ledge_NN1 looking_VVG out_RP yes_UH he_PPHS1 did_VDD yeah_UH he_PPHS1	was_VBDZ sat_VVN	up_RP like_CS you_PPY say_VV0 looking_VVG out_RP mm_UH yeah_UH mm_UH and_CC does_VDZ n't_XX he_PPHS1 come_VVI now_RT ?_YQUE no_UH he_PPHS1 has_VHZ n't_XX	Grandparents visit	Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	2015-06-06	1:46:33	Sitting Room, Malton	2015 Q2	2015	Close family, partners, very close friends	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=209	10416964	10416965
211	SWPV	in you you know do n't they ? mm yes w- was that a when we were in London we	were standing	in front of the palace gates because they were changing the guard mm and erm it was really crowded was	in_II you_PPY you_PPY know_VV0 do_VD0 n't_XX they_PPHS2 ?_YQUE mm_UH yes_UH w-_FU was_VBDZ that_CST a_AT1 when_CS we_PPIS2 were_VBDR in_II London_NP1 we_PPIS2	were_VBDR standing_VVG	in_II31 front_II32 of_II33 the_AT palace_NN1 gates_NN2 because_CS they_PPHS2 were_VBDR changing_VVG the_AT guard_NN1 mm_UH and_CC erm_UH it_PPH1 was_VBDZ really_RR crowded_VVN was_VBDZ	Grandparents visit	Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	2015-06-06	1:46:33	Sitting Room, Malton	2015 Q2	2015	Close family, partners, very close friends	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=210	10425288	10425289
212	SWU6	see ? no --UNCLEARWORD it 's filmed about four weeks ago mm oh I think it was oh --UNCLEARWORD should	be standing	now I like the queen I really do I like the queen I do long live our noble queen I	see_VVI ?_YQUE no_UH --UNCLEARWORD_FU it_PPH1 's_VHZ filmed_VVN about_RG four_MC weeks_NNT2 ago_RA mm_UH oh_UH I_PPIS1 think_VV0 it_PPH1 was_VBDZ oh_UH --UNCLEARWORD_FU should_VM	be_VBI standing_VVG	now_RT I_PPIS1 like_VV0 the_AT queen_NN1 I_PPIS1 really_RR do_VD0 I_PPIS1 like_VV0 the_AT queen_NN1 I_PPIS1 do_VD0 long_RR live_VV0 our_APPGE noble_JJ queen_NN1 I_PPIS1	Family conversation over Christmas dinner.	Discussing, Explaining, Inquiring, Complaining, Anecdote telling	Revised	Texts not in Sample release	S0547 S0548 S0549 S0550 S0551	5	2015-12-25	0:24:05	The home of ANON, ANON, ANON, ANON and ANON, High Lane, Stockport.	2015 Q4	2015	Close family, partners, very close friends	Food, napkins that look like underpants, Christmas shopping, turkey, how the family spend Christmas, Christmas music, nicknames with ANON's university friends, ANON in Florida, travelling to America, airport, how we treat each other, the weather, Downton Abbey, the wishbone, dance moves, cooking, how my friends spent Christmas Eve, our family friends, music in films, musical instruments, the Queen’s speech, events this year.	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=211	10473851	10473852
213	SXDQ	flashback yeah page occasionally mm and they were saying about this landmine and there was an eyewitness account of who	was stood	out er pardon me of the house and he was looking and there was all this fire in the air	flashback_NN1 yeah_UH page_NN1 occasionally_RR mm_UH and_CC they_PPHS2 were_VBDR saying_VVG about_II this_DD1 landmine_NN1 and_CC there_EX was_VBDZ an_AT1 eyewitness_NN1 account_NN1 of_IO who_PNQS	was_VBDZ stood_VVN	out_RP er_UH pardon_VV0 me_PPIO1 of_IO the_AT house_NN1 and_CC he_PPHS1 was_VBDZ looking_VVG and_CC there_EX was_VBDZ all_DB this_DD1 fire_NN1 in_II the_AT air_NN1	Grandparents visit	Discussing, explaining, inquiring, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0251 S0252 S0368 S0369	4	2014-12-06	1:48:25	Speakers' home	2014 Q4	2014	Close family, partners, very close friends	Household matters	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=212	10641204	10641205
214	SXDQ	with the er girders and it was like that dangling dangling between a couple of trams and we was we	were standing	like woah if that had 've gone off that could 've gone off at any second could n't it if	with_IW the_AT er_UH girders_NN2 and_CC it_PPH1 was_VBDZ like_II that_DD1 dangling_VVG dangling_VVG between_II a_AT1 couple_NN1 of_IO trams_NN2 and_CC we_PPIS2 was_VBDZ we_PPIS2	were_VBDR standing_VVG	like_II woah_NN1 if_CS that_DD1 had_VHD 've_VH0 gone_VVN off_RP that_DD1 could_VM 've_VHI gone_VVN off_RP at_II any_DD second_NNT1 could_VM n't_XX it_PPH1 if_CS	Grandparents visit	Discussing, explaining, inquiring, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0251 S0252 S0368 S0369	4	2014-12-06	1:48:25	Speakers' home	2014 Q4	2014	Close family, partners, very close friends	Household matters	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=213	10641792	10641793
215	SXEV	not playing yet --UNCLEARWORD yeah --ANONnameF you go first while me and the adult go for a cigarette while you	're sat	there slagging us off cos we 're so old I a- I am --UNCLEARWORD why do n't you just do	not_XX playing_VVG yet_RR --UNCLEARWORD_FU yeah_UH --ANONnameF_NP1 you_PPY go_VV0 first_MD while_NNT1 me_PPIO1 and_CC the_AT adult_NN1 go_NN1 for_IF a_AT1 cigarette_NN1 while_CS you_PPY	're_VBR sat_VVN	there_RL slagging_VVG us_PPIO2 off_RP cos_CS we_PPIS2 're_VBR so_RG old_JJ I_PPIS1 a-_FU I_PPIS1 am_VBM --UNCLEARWORD_FU why_RRQ do_VD0 n't_XX you_PPY just_RR do_VDI	Housemates chatting about TV	Discussing, explaining, inquiring, complaining, advising	Revised	Texts not in Sample release	S0202 S0208 S0211 S0221 S0222	5	2014-10-02	1:26:27	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	Penile perfection	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=214	10659114	10659115
216	SXK4	's yeah mm ? I do n't know what you 're talking about erm but yeah so me and --ANONnameM	were sat	next to each other for a while I said why do you bring your own when you just like use	's_VBZ yeah_UH mm_UH ?_YQUE I_PPIS1 do_VD0 n't_XX know_VVI what_DDQ you_PPY 're_VBR talking_VVG about_II erm_UH but_CCB yeah_UH so_RR me_PPIO1 and_CC --ANONnameM_NP1	were_VBDR sat_VVN	next_II21 to_II22 each_PPX221 other_PPX222 for_IF a_AT1 while_NNT1 I_PPIS1 said_VVD why_RRQ do_VD0 you_PPY bring_VVI your_APPGE own_DA when_CS you_PPY just_RR like_VV0 use_VV0	Best friends catching up (Part 2)  (ANON’s Mum comes in now and again but wasn’t formally part of the recordings…) 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0585 S0587	2	2015-12-31	1:29:13	The Poacher (pub) in Gorse Covert, Warrington. 	2015 Q4	2015	Close family, partners, very close friends		T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=215	10695551	10695552
217	SXK4	'd be weird that 'd be well weird what if what if someone said to you what if like you	were sat	down and sort of went right let 's discuss --ANONnameM ? I know you 'd have a lot to say	'd_VM be_VBI weird_JJ that_DD1 'd_VM be_VBI well_RR weird_JJ what_DDQ if_CS what_DDQ if_CS someone_PN1 said_VVD to_II you_PPY what_DDQ if_CS like_RR you_PPY	were_VBDR sat_VVN	down_RP and_CC sort_RR21 of_RR22 went_VVD right_RR let_VM21 's_VM22 discuss_VVI --ANONnameM_NP1 ?_YQUE I_PPIS1 know_VV0 you_PPY 'd_VM have_VHI a_AT1 lot_NN1 to_II say_VV0	Best friends catching up (Part 2)  (ANON’s Mum comes in now and again but wasn’t formally part of the recordings…) 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0585 S0587	2	2015-12-31	1:29:13	The Poacher (pub) in Gorse Covert, Warrington. 	2015 Q4	2015	Close family, partners, very close friends		T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=216	10696949	10696950
218	SXK4	when you 're in full screen mode nothing will pop up okay okay cos yeah we sat wa- we 'll	be sat	watching I 'm a Celeb and you 're like come on like just just do n't like that 'll teach	when_CS you_PPY 're_VBR in_II full_JJ screen_NN1 mode_NN1 nothing_PN1 will_VM pop_VVI up_RP okay_RR okay_RR cos_CS yeah_UH we_PPIS2 sat_VVD wa-_FU we_PPIS2 'll_VM	be_VBI sat_VVN	watching_VVG I_PPIS1 'm_VBM a_AT1 Celeb_NN1 and_CC you_PPY 're_VBR like_RR come_VV0 on_RP like_RR just_RR just_RR do_VD0 n't_XX like_VVI that_DD1 'll_VM teach_VVI	Best friends catching up (Part 2)  (ANON’s Mum comes in now and again but wasn’t formally part of the recordings…) 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0585 S0587	2	2015-12-31	1:29:13	The Poacher (pub) in Gorse Covert, Warrington. 	2015 Q4	2015	Close family, partners, very close friends		T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=217	10698357	10698358
219	SXK4	than we should in recent years so they had a whole massive argument about it and I 'm just I	'm sat	there most of the time until until I like chime in every so often but to be fair it was	than_CSN we_PPIS2 should_VM in_II recent_JJ years_NNT2 so_CS they_PPHS2 had_VHD a_AT1 whole_JJ massive_JJ argument_NN1 about_II it_PPH1 and_CC I_PPIS1 'm_VBM just_RR I_PPIS1	'm_VBM sat_VVN	there_RL most_DAT of_IO the_AT time_NNT1 until_CS until_CS I_PPIS1 like_VV0 chime_VV0 in_RP every_RR31 so_RR32 often_RR33 but_CCB to_TO be_VBI fair_JJ it_PPH1 was_VBDZ	Best friends catching up (Part 2)  (ANON’s Mum comes in now and again but wasn’t formally part of the recordings…) 	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0585 S0587	2	2015-12-31	1:29:13	The Poacher (pub) in Gorse Covert, Warrington. 	2015 Q4	2015	Close family, partners, very close friends		T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=218	10707552	10707553
220	SXKQ	'm not doing two trips okay right well be a fucking mardy bastard then I will be mardy if I	'm sat	in car for three hours on a Friday well well it 's either going to be an hour you 're	'm_VBM not_XX doing_VDG two_MC trips_NN2 okay_RR right_RR well_RR be_VBI a_AT1 fucking_JJ mardy_NN1 bastard_NN1 then_RT I_PPIS1 will_VM be_VBI mardy_JJ if_CS I_PPIS1	'm_VBM sat_VVN	in_II car_NN1 for_IF three_MC hours_NNT2 on_II a_AT1 Friday_NPD1 well_RR well_RR it_PPH1 's_VBZ either_RR going_VVGK to_TO be_VBI an_AT1 hour_NNT1 you_PPY 're_VBR	Me and my boyfriend chatting	Discussing, inquiring, complaining, advising	Revised	Texts within Sample release	S0202 S0218	2	2014-10-03	0:22:26	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	University, massages, lectures	T16	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=219	10724925	10724926
221	SXKQ	're going tickling my armpit I was n't tickling I was nowhere near your armpit is it nice where I	'm sitting	on your bum ? yeah flat on your back mm you alright ? mm is the fan on in the	're_VBR going_VVG tickling_VVG my_APPGE armpit_NN1 I_PPIS1 was_VBDZ n't_XX tickling_VVG I_PPIS1 was_VBDZ nowhere_RL near_II your_APPGE armpit_NN1 is_VBZ it_PPH1 nice_JJ where_CS I_PPIS1	'm_VBM sitting_VVG	on_II your_APPGE bum_NN1 ?_YQUE yeah_UH flat_JJ on_II your_APPGE back_NN1 mm_UH you_PPY alright_RR ?_YQUE mm_UH is_VBZ the_AT fan_NN1 on_RP in_II the_AT	Me and my boyfriend chatting	Discussing, inquiring, complaining, advising	Revised	Texts within Sample release	S0202 S0218	2	2014-10-03	0:22:26	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	University, massages, lectures	T16	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=220	10726288	10726289
222	SXLC	about this you 've heard it before I have I have what was he called ? --ANONnameM somebody and they	were sat	in the at this erm what would they call it ? the well it was a glider was n't it	about_II this_DD1 you_PPY 've_VH0 heard_VVN it_PPH1 before_RT I_PPIS1 have_VH0 I_PPIS1 have_VH0 what_DDQ was_VBDZ he_PPHS1 called_VVN ?_YQUE --ANONnameM_NP1 somebody_PN1 and_CC they_PPHS2	were_VBDR sat_VVN	in_II the_AT at_II this_DD1 erm_UH what_DDQ would_VM they_PPHS2 call_VVI it_PPH1 ?_YQUE the_AT well_RR it_PPH1 was_VBDZ a_AT1 glider_NN1 was_VBDZ n't_XX it_PPH1	Having a cup of tea with mum, grandma and girlfriend	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0660 S0661 S0662 S0663	4	2016-01-31	1:29:14	Grandma’s flat, Sale, Cheshire	2016 Q1	2016	Close family, partners, very close friends	Buying a car, festivals, relaxing, cowboy films, phones, textiles	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=221	10733788	10733789
223	SXLC	he 's not my favourite Richard Madeley no he 's not my favourite but I read a little piece he	's standing	in for somebody and whoever was writing the article it was only a little comment something about erm you know	he_PPHS1 's_VBZ not_XX my_APPGE favourite_NN1 Richard_NP1 Madeley_NP1 no_UH he_PPHS1 's_VBZ not_XX my_APPGE favourite_NN1 but_CCB I_PPIS1 read_VVD a_AT1 little_JJ piece_NN1 he_PPHS1	's_VBZ standing_VVG	in_RP for_IF somebody_PN1 and_CC whoever_PNQV was_VBDZ writing_VVG the_AT article_NN1 it_PPH1 was_VBDZ only_RR a_AT1 little_JJ comment_NN1 something_PN1 about_II erm_UH you_PPY know_VV0	Having a cup of tea with mum, grandma and girlfriend	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts not in Sample release	S0660 S0661 S0662 S0663	4	2016-01-31	1:29:14	Grandma’s flat, Sale, Cheshire	2016 Q1	2016	Close family, partners, very close friends	Buying a car, festivals, relaxing, cowboy films, phones, textiles	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=222	10739235	10739236
