Token.ID	Number.of.hit	Text.ID	Context.before	Query.item	Context.after	Tagged.context.before	Tagged.query.item	Tagged.context.after	Activity.description	Selected.characterisations.of.conversation.type	Transcription.conventions.used	Sample.release.inclusion	List.of.speaker.IDs	Number.of.speakers	Recording.date	Recording.length	Recording.location	Recording.period	Year.of.recording	Inter.speaker.relationship	Topics.covered	Transcriber	URL	Match.begin.corpus.position	Match.end.corpus.position	region3	gender	region	variant	text	subj.person	check
806	5	SP9Z	you know as I said would would come they would they would be at the bidding of the people who	were sitting	around it okay I 'm o- I 'm still sceptical but erm well I I was n't there I mean	you_PPY know_VV0 as_CSA I_PPIS1 said_VVD would_VM would_VM come_VVI they_PPHS2 would_VM they_PPHS2 would_VM be_VBI at_II the_AT bidding_NN1 of_IO the_AT people_NN who_PNQS	were_VBDR sitting_VVG	around_II it_PPH1 okay_RR I_PPIS1 'm_VBM o-_FU I_PPIS1 'm_VBM still_RR sceptical_JJ but_CCB erm_UH well_RR I_PPIS1 I_PPIS1 was_VBDZ n't_XX there_RL I_PPIS1 mean_VV0		"Discussing, explaining, inquiring, complaining, anecdote telling"	Revised	Texts not in Sample release	S0684 S0685 S0686	3	16/06/2016	00:42:28	"Car journey between Aberystwyth, Wales and Cornwall"	2016 Q2	2016	"Close family, partners, very close friends"	"Education, ghosts"	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638k&batch=4	8060371	8060372	Wales	male	Wales	ing	who were sitting around it okay I 'm o-	3	
315	111	SHHU	's just I 've got it 's funny er cos it went off and the three or four children who	were sitting	beside it were facing towards the window like that way and their back was there and all three heads turned	's_VBZ just_RR I_PPIS1 've_VH0 got_VVN it_PPH1 's_VBZ funny_JJ er_UH cos_CS it_PPH1 went_VVD off_RP and_CC the_AT three_MC or_CC four_MC children_NN2 who_PNQS	were_VBDR sitting_VVG	beside_II it_PPH1 were_VBDR facing_VVG towards_II the_AT window_NN1 like_II that_DD1 way_NN1 and_CC their_APPGE back_NN1 was_VBDZ there_RL and_CC all_DB three_MC heads_NN2 turned_VVN	Meeting friend	"Discussing, explaining, inquiring, complaining, advising, requesting, anecdote telling, making arrangements, apologising, telling jokes"	Revised	Texts within Sample release	S0391 S0392 S0393	3	10/10/2015	00:18:39	Car on way home	2015 Q4	2015	"Close family, partners, very close friends"	"transport, hotels, plants, housing, technology, education, events, retail"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=110	5836664	5836665	North	female	NorthE	ing	who were sitting beside it were facing towards the	3	
687	407	SW6K	he could see me standing there and then I thought well that might be flashing to some other people who	were standing	there so I walked up the path sideways on and I see and he 's I got in ah right	he_PPHS1 could_VM see_VVI me_PPIO1 standing_VVG there_RL and_CC then_RT I_PPIS1 thought_VVD well_RR that_DD1 might_VM be_VBI flashing_VVG to_II some_DD other_JJ people_NN who_PNQS	were_VBDR standing_VVG	there_RL so_RR I_PPIS1 walked_VVD up_II the_AT path_NN1 sideways_RL on_II and_CC I_PPIS1 see_VV0 and_CC he_PPHS1 's_VBZ I_PPIS1 got_VVN in_RP ah_UH right_RR	Brother visit	"Discussing, explaining, anecdote telling"	Revised	Texts not in Sample release	S0012 S0013 S0419	3	27/05/2015	01:59:07	Freelancer's home	2015 Q2	2015	"Close family, partners, very close friends"	"Cars, obsessive compulsive disorders, religion, family, accidents, books, workmates, own space, helping others"	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=406	10314173	10314174	South	male	EasternE	ing	who were standing there so I walked up the	3	
298	78	SAT9	if you 're going to get on yeah exactly no he was er and presumably there was he his wife	was standing	behind so she 'd obviously stopped and got out well but she obviously had had to get out yeah exactly	if_CS you_PPY 're_VBR going_VVGK to_TO get_VVI on_RP yeah_UH exactly_RR no_UH he_PPHS1 was_VBDZ er_UH and_CC presumably_RR there_EX was_VBDZ he_PPHS1 his_APPGE wife_NN1	was_VBDZ standing_VVG	behind_II so_RR she_PPHS1 'd_VHD obviously_RR stopped_VVN and_CC got_VVD out_RP well_RR but_CCB she_PPHS1 obviously_RR had_VHD had_VHD to_TO get_VVI out_RP yeah_UH exactly_RR		"Discussing, explaining, inquiring, requesting, making arrangements"	Original	Texts within Sample release	S0058 S0179	2	31/03/2012	00:25:15	ANON's car	2012 Q1	2012	"Close family, partners, very close friends"	"Arrangements for the day, exercise, internet, family relationships"	T20	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=77	3615190	3615191	North	female	NorthE	ing	wife was standing behind so she 'd obviously stopped	3	
31	47	S7QE	the third one Derwent ? Derwent er Windermere and Ullswater mm mm mm cos coming I said --ANONnameM now will	be sat	on the settee thinking now when they come I 'll ask them about that question and say and he 'll	the_AT third_MD one_MC1 Derwent_NP1 ?_YQUE Derwent_NP1 er_UH Windermere_NP1 and_CC Ullswater_NP1 mm_UH mm_UH mm_UH cos_CS coming_VVG I_PPIS1 said_VVD --ANONnameM_NP1 now_RT will_VM	be_VBI sat_VVN	on_II the_AT settee_NN1 thinking_NN1 now_RT when_CS they_PPHS2 come_VV0 I_PPIS1 'll_VM ask_VVI them_PPHO2 about_II that_DD1 question_NN1 and_CC say_VV0 and_CC he_PPHS1 'll_VM	Grandparents visit	"Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes"	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	25/03/2015	00:46:17	"Sitting Room, Malton"	2015 Q1	2015	"Close family, partners, very close friends"	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=46	2453953	2453954	North	male	Yorkshire	ed	will be sat on the settee thinking now when	3	
593	290	SL3R	you 'd be like okay you can go and then and then they 'll get through and their friends will	be sitting	down eating lunch without them yeah or there 'll be like two groups of friends and one group 's like	you_PPY 'd_VM be_VBI like_RR okay_JJ you_PPY can_VM go_VVI and_CC then_RT and_CC then_RT they_PPHS2 'll_VM get_VVI through_RP and_CC their_APPGE friends_NN2 will_VM	be_VBI sitting_VVG	down_RP eating_VVG lunch_NN1 without_IW them_PPHO2 yeah_UH or_CC there_EX 'll_VM be_VBI like_II two_MC groups_NN2 of_IO friends_NN2 and_CC one_MC1 group_NN1 's_VBZ like_II	"Friends talking about school, jobs and famous people"	"Discussing, explaining, inquiring, complaining, advising, announcing, anecdote telling"	Revised	Texts within Sample release	S0324 S0325	2	13/05/2015	00:32:00	"ANON's home, Linton"	2015 Q2	2015	"Close family, partners, very close friends"	"GCSE options, Jobs, bogs and bloggers, YouTube and you tubers, Famous people, clarinet, School and perfect duty, PE"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=289	6771833	6771834	South	female	SouthE	ing	will be sitting down eating lunch without them yeah	3	
627	338	SQHY	was nice and mm yeah we 've got the --ANONplace and --ANONplace derby on at the moment so --ANONnameM will	be sitting	there biting his nails what 's a derby ? it 's when the two like teams that are kind of	was_VBDZ nice_JJ and_CC mm_UH yeah_UH we_PPIS2 've_VH0 got_VVN the_AT --ANONplace_NP1 and_CC --ANONplace_NP1 derby_NN1 on_RP at_II the_AT moment_NN1 so_RR --ANONnameM_NP1 will_VM	be_VBI sitting_VVG	there_RL biting_VVG his_APPGE nails_NN2 what_DDQ 's_VBZ a_AT1 derby_NN1 ?_YQUE it_PPH1 's_VBZ when_RRQ the_AT two_MC like_II teams_NN2 that_CST are_VBR kind_RR21 of_RR22	Seeing mum after dad	"Discussing, explaining, inquiring, making arrangements"	Revised	Texts not in Sample release	S0192 S0199	2	27/09/2014	00:32:08	In my mother's car between Rushden and Bedford	2014 Q3	2014	"Close family, partners, very close friends"	"Greetings, train journeys, university, ANON, ANON's family, journey home, family, recordings, Dad's birthday, the weather, driving, extended family, health, ANON at university, travel, dairy intolerance, ANON's clubs, driving routes, injuries, the band, Christmas, dinner, broken clothes, curry, "	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=337	8417928	8417929	South	female	EasternE	ing	will be sitting there biting his nails what 's	3	
234	414	SXCB	room and I was sat there and you know like the fold down things with a baby on the woman	was sat	there and the husband there and the fold down thing was in front of me so they put the baby	room_NN1 and_CC I_PPIS1 was_VBDZ sat_VVN there_RL and_CC you_PPY know_VV0 like_II the_AT fold_NN1 down_RP things_NN2 with_IW a_AT1 baby_NN1 on_II the_AT woman_NN1	was_VBDZ sat_VVN	there_RL and_CC the_AT husband_NN1 there_RL and_CC the_AT fold_NN1 down_II thing_NN1 was_VBDZ in_II31 front_II32 of_II33 me_PPIO1 so_RR they_PPHS2 put_VV0 the_AT baby_NN1	3 friends chat to pass the time on a train from London to Margate	"Discussing, explaining, inquiring, announcing, anecdote telling, making arrangements"	Revised	Texts within Sample release	S0326 S0328 S0383	3	08/03/2015	01:53:29	On train	2015 Q1	2015	"Friends, wider family circle"	"emails, plane journeys, travel, work, driving, complaining, being drunk"	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=413	10607083	10607084	South	male	NA	ed	woman was sat there and the husband there and	3	
388	28	S3AV	Walkman I got for my birthday I was like oh my god this is amazing so me and --ANONnameF would	be sitting	in bed listening to it like learning all the lyrics like yeah oh yes and I remember having a pizza	Walkman_NN1 I_PPIS1 got_VVD for_IF my_APPGE birthday_NN1 I_PPIS1 was_VBDZ like_RR oh_UH my_APPGE god_NN1 this_DD1 is_VBZ amazing_JJ so_RR me_PPIO1 and_CC --ANONnameF_NP1 would_VM	be_VBI sitting_VVG	in_II bed_NN1 listening_VVG to_II it_PPH1 like_II learning_VVG all_DB the_AT lyrics_NN2 like_RR yeah_UH oh_UH yes_UH and_CC I_PPIS1 remember_VV0 having_VHG a_AT1 pizza_NN1	Friends chatting about general stuff	"Discussing, explaining, inquiring, complaining"	Revised	Texts within Sample release	S0202 S0208	2	05/09/2014	00:30:31	France	2014 Q3	2014	"Close family, partners, very close friends"	"Sport, uni, work, bands, translation, scientific methods"	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=27	658898	658899	South	female	EasternE	ing	would be sitting in bed listening to it like	3	
794	114	SW98	they came to visit me in Japan and I would come home from work and my mum and dad would	be sitting	there and my dad would be going do n't tell her do n't tell her And I 'm like do	they_PPHS2 came_VVD to_TO visit_VVI me_PPIO1 in_II Japan_NP1 and_CC I_PPIS1 would_VM come_VVI home_RL from_II work_NN1 and_CC my_APPGE mum_NN1 and_CC dad_NN1 would_VM	be_VBI sitting_VVG	there_RL and_CC my_APPGE dad_NN1 would_VM be_VBI going_VVG do_VD0 n't_XX tell_VVI her_PPHO1 do_VD0 n't_XX tell_VVI her_PPHO1 And_CC I_PPIS1 'm_VBM like_RR do_VD0	Friends catching up while having a coffee.	"Discussing, inquiring, complaining, advising"	Original	Texts within Sample release	S0002 S0018	2	14/03/2012	01:02:30	"A university cafÃ©,  Birmingham "	2012 Q1	2012	"Friends, wider family circle"	"Rented accommodation, travel, studying, driving, working abroad, buying a house"	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=113	10327687	10327688	Midlands	female	NA	ing	would be sitting there and my dad would be	3	
804	3	S2XJ	lot of standing around and eating cucumber sandwiches really oh I know it was pretty I would say he would	be standing	around with the with the crust cut off er ? drinking tea too cup of tea as well cup of	lot_NN1 of_IO standing_VVG around_RP and_CC eating_VVG cucumber_NN1 sandwiches_NN2 really_RR oh_UH I_PPIS1 know_VV0 it_PPH1 was_VBDZ pretty_RG I_PPIS1 would_VM say_VVI he_PPHS1 would_VM	be_VBI standing_VVG	around_RP with_IW the_AT with_IW the_AT crust_NN1 cut_VVN off_RP er_UH ?_YQUE drinking_NN1 tea_NN1 too_RG cup_NN1 of_IO tea_NN1 as_RR21 well_RR22 cup_NN1 of_IO	FAMILY DISCUSSING OVENS AND HOUSES	"Discussing, explaining, inquiring, anecdote telling, making arrangements, telling jokes"	Revised	Texts not in Sample release	S0492 S0493 S0604 S0605 S0664 S0665 S0666	7	20/03/2016	00:38:57	"HOLIDAY COTTAGE, HEREFORD, ENGLAND"	2016 Q1	2016	"Close family, partners, very close friends"	DISCUSSING NEW HOUSE AND FEATURES	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638k&batch=2	376251	376252	Wales	female	Wales	ing	would be standing around with the with the crust	3	
4	8	S3LE	night every other night we put her to bed and we 'd go to bed ten minutes later --ANONnameF would	be stood	next to the bed and like night after night after night and then one of us would take her back	night_NNT1 every_AT1 other_JJ night_NNT1 we_PPIS2 put_VV0 her_PPHO1 to_II bed_NN1 and_CC we_PPIS2 'd_VM go_VVI to_II bed_NN1 ten_MC minutes_NNT2 later_RRR --ANONnameF_NP1 would_VM	be_VBI stood_VVN	next_II21 to_II22 the_AT bed_NN1 and_CC like_II night_NNT1 after_II night_NNT1 after_II night_NNT1 and_CC then_RT one_MC1 of_IO us_PPIO2 would_VM take_VVI her_PPHO1 back_RP	Farewell dinner with Reg.	"Discussing, explaining, inquiring, complaining, advising, requesting, inviting, announcing, anecdote telling, making arrangements"	Revised	Texts not in Sample release	S0336 S0337 S0342 S0343	4	06/02/2015	02:46:49	Pub	2015 Q1	2015	"Close family, partners, very close friends"	"Satnavs, google maps, family, Saudi Arabia, decorating, jobs, friends."	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=7	756529	756530	North	male	Liverpool	ed	would be stood next to the bed and like	3	
431	94	S6HP	know that at the time when I applied no when I applied I thought oh I 'm gon na yeah	be sitting	with people talking about Wittgenstein all day and it 's gon na be amazing all we 're gon na do	know_VVI that_CST at_II the_AT time_NNT1 when_RRQ I_PPIS1 applied_VVD no_UH when_CS I_PPIS1 applied_VVD I_PPIS1 thought_VVD oh_UH I_PPIS1 'm_VBM gon_VVGK na_TO yeah_UH	be_VB0 sitting_VVG	with_IW people_NN talking_VVG about_II Wittgenstein_NP1 all_DB day_NNT1 and_CC it_PPH1 's_VBZ gon_VVGK na_TO be_VBI amazing_JJ all_DB we_PPIS2 're_VBR gon_VVGK na_TO do_VDI	Two very close friends discussing their family members and their lives.	"Discussing, explaining, inquiring, complaining, anecdote telling, telling jokes"	Revised	Texts within Sample release	S0262 S0303	2	23/10/2014	01:51:00	"At ANONâ€™s home in Brixton, London."	2014 Q4	2014	"Close family, partners, very close friends"	Family members and their lives.  Telling a story involving family members.	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=93	1863459	1863460	South	female	SouthE	ing	yeah be sitting with people talking about Wittgenstein all	1	
127	197	SV3M	friends do it and you know we go out for dinner and you know everyone is you know like you	are sat	around the table in a restaurant and you have like a plate a knife and fork and phone you know	friends_NN2 do_VD0 it_PPH1 and_CC you_PPY know_VV0 we_PPIS2 go_VV0 out_RP for_IF dinner_NN1 and_CC you_PPY know_VV0 everyone_PN1 is_VBZ you_PPY know_VV0 like_II you_PPY	are_VBR sat_VVN	around_II the_AT table_NN1 in_II a_AT1 restaurant_NN1 and_CC you_PPY have_VH0 like_RR a_AT1 plate_NN1 a_AT1 knife_NN1 and_CC fork_NN1 and_CC phone_NN1 you_PPY know_VV0	" Two friends talking about various topics (see 9 above) over a meal in a vegan restaurant in Rzeszow, Poland."	"Discussing, explaining"	Revised	Texts not in Sample release	S0618 S0619	2	19/01/2016	00:18:12	"Vegan restaurant in Rzeszow, Poland."	2016 Q1	2016	"Friends, wider family circle"	"Social media, TV, podcasts."	T19	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=196	9728999	9729000	North	female	NorthW	ed	you are sat around the table in a restaurant	2	
363	3	S23A	the first time they 're sheared time that the sheep has a shearing oh right maybe oh right baby you	are sitting	on a present there huh right have I opened it yet ? no first and there 's another one erm	the_AT first_MD time_NNT1 they_PPHS2 're_VBR sheared_JJ time_NNT1 that_CST the_AT sheep_NN has_VHZ a_AT1 shearing_NN1 oh_UH right_RR maybe_RR oh_UH right_RR baby_NN1 you_PPY	are_VBR sitting_VVG	on_II a_AT1 present_NN1 there_RL huh_UH right_RR have_VH0 I_PPIS1 opened_VVN it_PPH1 yet_RR ?_YQUE no_UH first_MD and_CC there_EX 's_VBZ another_DD1 one_PN1 erm_UH	Catching up with family over food and presents	"Discussing, explaining, anecdote telling"	Revised	Texts not in Sample release	S0021 S0032 S0094 S0095	4	27/12/2014	01:50:43	Speakers' home	2014 Q4	2014	"Close family, partners, very close friends"	"Computer programming, food, wine, temperature, saunas, opening presents"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=2	17473	17474	South	female	SouthW	ing	you are sitting on a present there huh right	2	
719	19	S59W	he ? so I pulled him over he says he 's aiming at me oh and I just went you	are standing	in the goal area talking you 're standing behind the goal area people are playing football they 're going to	he_PPHS1 ?_YQUE so_RR I_PPIS1 pulled_VVD him_PPHO1 over_RP he_PPHS1 says_VVZ he_PPHS1 's_VBZ aiming_VVG at_II me_PPIO1 oh_UH and_CC I_PPIS1 just_RR went_VVD you_PPY	are_VBR standing_VVG	in_II the_AT goal_NN1 area_NN1 talking_VVG you_PPY 're_VBR standing_VVG behind_II the_AT goal_NN1 area_NN1 people_NN are_VBR playing_VVG football_NN1 they_PPHS2 're_VBR going_VVGK to_TO	Just come round!	"Discussing, Explaining, Complaining, Making arrangements"	Revised	Texts not in Sample release	S0012 S0013 S0152	3	13/05/2015	00:59:11	Freelancer's home	2015 Q2	2015	"Close family, partners, very close friends"	"Football, application form, problem children, baby birds in nest, cockerel, birthdays, 3D printing, houses, shabby workmanship, not sleeping"	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=18	1310215	1310216	Midlands	male	Wmidlands	ing	you are standing in the goal area talking you	2	
